,AGE,ATTRITION,BUSINESS_TRAVEL,DISTANCE_FROM_HOME,EDUCATION,EDUCATION_FIELD,ENVIRONMENT_SATISFACTION,GENDER,JOB_INVOLVEMENT,JOB_LEVEL,JOB_ROLE,JOB_SATISFACTION,MARITAL_STATUS,MONTHLY_INCOME,MONTHLY_RATE,NUM_COMPANIES_WORKED,OVER_TIME,PERCENT_SALARY_HIKE,PERFORMANCE_RATING,RELATIONSHIP_SATISFACTION,STOCK_OPTION_LEVEL,TOTAL_WORKING_YEARS,TRAINING_TIMES_LAST_YEAR,WORK_LIFE_BALANCE,YEARS_AT_COMPANY,YEARS_SINCE_LAST_PROMOTION,YEARS_WITH_CURR_MANAGER,DATE_BIRTH,REMOTE_WORK
562,35,No,travel_rarely,1,3,medical,2,0,2,1,research_scientist,3,single,2683.0,26278,1,No,18,3.0,1,0,6.0,3,3.0,6,0,4,1988,no
563,56,No,,13,3,,4,0,1,3,manufacturing_director,4,,10007.0,21698,4,No,11,3.0,1,0,37.0,3,2.0,6,0,2,1967,yes
564,28,No,,4,3,medical,2,0,3,2,sales_executive,3,,4221.0,8863,1,,15,3.0,2,0,5.0,3,4.0,5,0,4,1995,yes
565,25,Yes,travel_rarely,5,3,,3,0,2,2,sales_executive,3,single,5304.0,26959,1,Yes,11,3.0,4,0,,1,3.0,6,0,3,1998,yes
566,56,Yes,,14,4,life_sciences,2,1,3,1,research_scientist,2,,4963.0,4510,9,,18,3.0,1,3,7.0,2,3.0,5,4,3,1967,yes
567,26,No,,6,3,,3,1,2,1,research_scientist,2,married,2683.0,23300,1,,19,3.0,3,0,5.0,3,2.0,5,4,3,1997,no
568,32,Yes,,9,3,medical,1,1,3,1,laboratory_technician,1,,4200.0,10224,7,No,22,4.0,1,0,,2,4.0,5,0,4,1991,no
569,30,No,travel_rarely,18,3,life_sciences,1,1,3,1,research_scientist,3,single,2683.0,23910,1,No,14,3.0,3,0,,4,2.0,5,0,4,1993,yes
570,50,No,travel_rarely,11,3,,3,1,3,5,manager,2,,19132.0,17053,3,,15,3.0,2,0,,5,3.0,5,4,4,1973,no
571,32,No,,6,5,life_sciences,3,0,3,1,research_scientist,3,,2683.0,12430,3,No,20,4.0,1,0,8.0,2,,5,1,4,1991,no
572,45,No,travel_rarely,4,2,,3,1,3,2,sales_executive,1,,5006.0,6319,4,,11,3.0,1,1,9.0,3,4.0,5,0,3,1978,no
573,43,No,,7,3,,4,0,4,1,research_scientist,4,divorced,2683.0,5228,4,No,14,3.0,4,3,7.0,3,4.0,5,2,2,1980,yes
574,29,Yes,,27,3,marketing,2,1,3,3,sales_executive,4,married,7639.0,24525,1,,22,4.0,4,3,10.0,3,2.0,10,1,9,1994,yes
575,31,No,non-travel,1,4,medical,3,0,1,2,manufacturing_director,3,,5304.0,4381,0,,12,3.0,4,1,6.0,2,3.0,5,1,4,1992,yes
576,33,Yes,,14,3,,3,0,3,1,laboratory_technician,4,married,2683.0,22149,5,Yes,13,3.0,3,1,8.0,2,1.0,5,0,4,1990,no
577,31,Yes,,29,2,,3,0,2,1,laboratory_technician,2,,2683.0,11652,0,No,11,3.0,2,0,,2,4.0,5,1,4,1992,yes
578,37,No,,6,4,,3,0,3,2,sales_executive,4,,6502.0,22825,4,No,14,3.0,2,1,,5,4.0,5,0,1,1986,yes
579,50,No,,4,1,,1,0,3,5,research_director,2,divorced,19132.0,15815,3,No,14,3.0,1,2,28.0,4,2.0,10,1,6,1973,no
580,42,No,travel_frequently,26,3,,3,1,3,4,sales_executive,2,married,13525.0,14864,5,,14,3.0,4,1,,2,,20,4,8,1981,yes
581,27,No,,2,3,,4,0,3,2,sales_executive,3,,5304.0,5242,1,Yes,11,3.0,1,0,5.0,3,3.0,5,0,4,1996,yes
582,27,No,non-travel,1,1,marketing,3,0,3,2,sales_executive,2,,6349.0,22107,0,Yes,13,3.0,4,1,,0,,5,1,4,1996,yes
583,41,No,travel_rarely,6,3,,4,0,2,2,manufacturing_director,2,single,5304.0,10110,6,Yes,15,3.0,4,0,,3,3.0,5,1,2,1982,yes
584,37,No,travel_rarely,10,3,medical,3,1,3,1,laboratory_technician,1,,2683.0,17663,6,No,20,4.0,2,1,,3,3.0,5,0,3,1986,yes
585,40,Yes,,22,2,,22,0,2,2,sales_executive,3,,6380.0,6110,2,Yes,12,3.0,1,2,8.0,6,3.0,6,1,0,1983,yes
586,55,No,,2,3,,3,1,3,4,manager,4,single,15341.0,23258,2,Yes,13,3.0,3,0,,2,3.0,5,1,2,1968,no
587,26,Yes,travel_frequently,3,1,,3,0,3,1,research_scientist,1,,3102.0,6582,0,,22,4.0,3,0,,2,3.0,6,0,4,1997,yes
588,40,No,travel_rarely,2,2,marketing,4,1,3,2,sales_executive,2,divorced,5304.0,22553,7,,12,3.0,3,2,,5,3.0,5,1,3,1983,yes
589,25,No,,4,2,,2,1,2,2,sales_executive,4,single,5304.0,12090,1,Yes,11,3.0,2,0,5.0,3,3.0,5,1,3,1998,no
590,30,No,,12,3,,2,1,3,2,sales_executive,3,single,5304.0,19558,0,No,11,,2,0,,6,3.0,5,4,4,1993,yes
591,52,No,travel_rarely,32,3,,4,0,2,3,manufacturing_director,3,married,10007.0,19609,2,,14,,3,0,,4,3.0,5,0,4,1971,no
592,42,No,travel_frequently,12,2,,1,1,3,2,research_scientist,3,,4556.0,12932,2,No,11,3.0,2,1,19.0,3,3.0,5,0,2,1981,no
593,30,No,travel_rarely,2,3,life_sciences,3,1,1,2,manufacturing_director,4,,5304.0,24793,2,No,20,4.0,3,0,11.0,2,3.0,5,0,2,1993,yes
594,35,No,travel_rarely,22,3,life_sciences,4,0,1,1,laboratory_technician,3,single,4230.0,19225,0,No,15,3.0,3,0,,2,3.0,5,4,3,1988,no
595,31,No,travel_rarely,7,3,,3,0,2,3,manager,4,divorced,10007.0,25291,9,,21,4.0,3,1,10.0,3,2.0,5,0,1,1992,yes
596,35,No,travel_rarely,1,3,,1,1,3,2,sales_executive,3,single,4859.0,6698,1,,16,3.0,4,0,5.0,3,3.0,5,0,3,1988,yes
597,25,No,,13,1,,2,0,3,1,sales_representative,3,,2683.0,26376,1,,11,3.0,3,0,7.0,1,3.0,7,0,6,1998,yes
598,32,No,travel_rarely,9,4,,1,1,3,2,research_scientist,4,married,6322.0,18089,1,,12,3.0,4,1,6.0,2,,6,0,5,1991,no
599,47,Yes,,27,2,life_sciences,2,1,4,2,sales_executive,3,,5304.0,10339,4,Yes,12,3.0,4,0,8.0,2,3.0,5,1,3,1976,no
600,30,No,travel_frequently,5,4,life_sciences,2,0,2,1,research_scientist,4,divorced,2683.0,2373,9,No,12,3.0,2,1,10.0,3,2.0,5,0,3,1993,yes
601,45,No,,9,3,marketing,4,0,3,3,sales_executive,1,divorced,10761.0,19239,4,Yes,12,3.0,3,1,18.0,2,3.0,5,0,2,1978,no
602,36,No,travel_rarely,8,3,life_sciences,1,0,2,1,human_resources,1,,2683.0,8635,0,,21,4.0,3,0,,3,3.0,5,0,3,1987,yes
603,31,No,,11,4,,4,0,3,1,research_scientist,4,,2683.0,14871,3,,19,3.0,2,1,,2,3.0,6,0,2,1992,yes
604,37,No,travel_frequently,21,2,medical,3,1,3,1,sales_representative,4,married,2973.0,21222,5,,15,3.0,2,1,,3,3.0,5,0,0,1986,no
605,39,No,travel_rarely,2,3,life_sciences,4,1,2,2,human_resources,4,,5204.0,7790,8,No,11,3.0,3,2,13.0,2,3.0,5,0,4,1984,no
606,42,No,,14,2,,3,1,2,2,sales_executive,3,,5304.0,7824,7,,17,3.0,1,0,,6,3.0,5,0,3,1981,yes
607,30,No,travel_rarely,8,2,,3,0,3,3,sales_executive,3,,10007.0,9977,5,No,11,3.0,1,1,,2,4.0,8,7,7,1993,no
608,50,No,,1,2,medical,4,0,3,4,research_director,4,divorced,17399.0,6615,9,No,22,,3,1,32.0,1,2.0,5,1,3,1973,yes
609,59,No,travel_rarely,1,2,,2,0,3,3,manager,4,,10007.0,11038,3,Yes,14,3.0,3,1,14.0,1,1.0,6,0,4,1964,yes
610,54,No,,2,4,life_sciences,3,1,2,3,sales_executive,3,married,10007.0,8392,6,No,11,3.0,2,1,13.0,4,3.0,9,7,0,1969,yes
611,56,No,,9,3,medical,1,1,3,1,research_scientist,3,married,2683.0,12154,2,No,19,3.0,2,1,18.0,4,3.0,5,0,3,1967,no
612,48,No,,1,4,,1,0,4,4,manager,4,single,16885.0,16154,2,No,22,,3,0,,3,2.0,5,2,1,1975,yes
613,39,No,,9,3,life_sciences,3,0,3,2,laboratory_technician,2,single,5304.0,8770,9,No,15,3.0,3,0,9.0,2,2.0,5,0,3,1984,no
614,35,No,travel_rarely,8,4,technical_degree,3,0,3,1,human_resources,3,,4323.0,7108,1,No,17,3.0,2,0,6.0,2,1.0,5,1,4,1988,yes
615,42,No,travel_rarely,4,4,marketing,2,0,3,2,sales_executive,1,single,5155.0,2253,7,No,13,3.0,4,0,,3,,6,1,5,1981,no
616,44,Yes,,10,4,,3,0,3,1,research_scientist,3,single,2936.0,10826,1,Yes,11,3.0,3,0,6.0,4,3.0,6,0,2,1979,no
617,29,No,travel_rarely,15,1,,2,1,1,1,research_scientist,4,married,2683.0,26933,0,Yes,18,,1,1,6.0,2,2.0,5,1,3,1994,no
618,33,No,,2,3,human_resources,2,0,3,1,human_resources,3,,2683.0,8429,1,No,13,3.0,4,1,5.0,2,3.0,5,1,4,1990,yes
619,54,No,travel_frequently,1,4,,4,1,3,3,manufacturing_director,3,,10007.0,9659,7,No,17,3.0,1,1,33.0,2,1.0,5,1,4,1969,no
620,46,No,,4,2,,4,1,2,5,manager,2,married,18789.0,9946,2,,14,3.0,3,1,,2,3.0,11,0,8,1977,yes
621,30,No,non-travel,9,2,medical,3,1,3,2,manufacturing_director,3,single,5304.0,12858,7,Yes,18,,3,0,10.0,3,3.0,8,1,7,1993,yes
622,32,Yes,travel_rarely,7,2,life_sciences,4,0,3,2,laboratory_technician,3,,4883.0,22845,1,,18,3.0,1,1,,3,3.0,10,1,1,1991,yes
623,40,Yes,,25,4,,4,0,2,3,sales_executive,2,single,10007.0,17235,2,Yes,12,3.0,3,0,9.0,2,3.0,5,1,0,1983,yes
624,34,No,non-travel,26,1,,1,1,2,1,research_scientist,3,divorced,2029.0,15891,1,No,20,4.0,3,3,5.0,2,3.0,5,0,0,1989,yes
625,39,No,travel_rarely,21,4,,1,0,2,2,sales_executive,4,married,5304.0,3567,3,,12,3.0,4,2,8.0,2,4.0,5,1,4,1984,no
626,37,No,,4,1,,3,0,3,1,research_scientist,3,married,2996.0,5182,7,Yes,15,3.0,4,0,8.0,2,3.0,6,1,3,1986,no
627,33,No,,41,1,life_sciences,41,0,3,2,sales_executive,4,married,5304.0,19293,6,,13,3.0,1,0,8.0,2,4.0,5,1,2,1990,yes
628,39,No,non-travel,25,2,,3,0,3,3,healthcare_representative,3,,10007.0,3449,3,No,21,4.0,2,1,13.0,2,3.0,6,0,5,1984,no
629,52,No,travel_rarely,8,4,other,3,1,3,1,laboratory_technician,1,married,2683.0,17363,9,No,13,,3,0,12.0,2,1.0,5,0,4,1971,yes
630,36,No,,3,4,,1,1,3,2,sales_executive,2,single,9278.0,20763,3,Yes,16,3.0,4,0,15.0,3,3.0,5,0,1,1987,yes
631,36,No,,47,4,life_sciences,47,0,2,2,laboratory_technician,4,single,5304.0,22604,1,,16,3.0,3,0,10.0,2,2.0,10,1,8,1987,yes
632,24,No,travel_rarely,4,1,,4,1,3,2,sales_executive,3,married,4162.0,15211,1,Yes,12,3.0,3,2,,3,3.0,5,0,3,1999,yes
633,34,No,travel_rarely,1,3,life_sciences,4,1,2,1,laboratory_technician,2,,2683.0,3708,5,No,17,3.0,1,1,7.0,2,2.0,5,0,2,1989,no
634,28,No,,5,3,,4,0,3,2,sales_executive,1,single,5304.0,23490,0,,18,3.0,4,0,,4,3.0,5,1,3,1995,yes
635,33,No,travel_rarely,4,4,medical,1,1,2,1,laboratory_technician,2,,2683.0,8192,8,No,11,3.0,4,0,8.0,5,3.0,5,0,2,1990,yes
636,47,No,travel_rarely,14,3,medical,3,1,3,2,sales_executive,3,married,5304.0,24200,3,,17,3.0,3,1,,4,2.0,5,1,2,1976,yes
637,40,Yes,,9,4,life_sciences,4,0,3,1,laboratory_technician,1,single,2683.0,21831,3,,14,3.0,2,0,15.0,3,1.0,5,1,0,1983,no
638,45,No,travel_rarely,49,3,technical_degree,49,0,3,1,research_scientist,4,married,2683.0,4585,4,No,20,4.0,4,1,,3,3.0,5,0,3,1978,yes
639,40,No,travel_rarely,9,2,,1,0,3,2,sales_executive,1,,5304.0,19345,0,,12,3.0,4,0,,5,4.0,8,7,1,1983,yes
640,29,No,,2,1,life_sciences,1,0,3,2,healthcare_representative,4,,8853.0,24483,1,,19,3.0,4,1,6.0,0,4.0,6,1,3,1994,yes
641,40,No,,14,2,life_sciences,4,1,3,2,sales_executive,1,married,5304.0,11262,1,No,15,3.0,3,1,5.0,2,3.0,5,1,2,1983,yes
642,43,No,,27,3,,4,0,4,1,laboratory_technician,2,divorced,4876.0,5855,5,,12,3.0,3,1,,0,,6,0,2,1980,no
643,30,No,,7,3,,2,0,2,1,research_scientist,2,,2141.0,5348,1,No,12,3.0,2,1,6.0,3,2.0,6,1,1,1993,yes
644,38,No,,2,2,,4,1,2,3,manufacturing_director,3,,7756.0,14199,3,,19,3.0,4,1,10.0,6,4.0,5,0,2,1985,yes
645,37,No,travel_rarely,10,3,,2,1,3,1,research_scientist,2,married,3936.0,9953,1,,11,3.0,1,1,8.0,2,1.0,8,7,7,1986,no
646,39,No,travel_rarely,12,3,medical,4,0,3,2,manufacturing_director,2,,5304.0,7693,4,No,21,4.0,3,0,,3,3.0,5,1,0,1984,yes
647,36,No,travel_rarely,11,2,life_sciences,11,0,4,2,healthcare_representative,1,divorced,6842.0,26308,6,No,20,4.0,1,1,13.0,3,3.0,5,0,4,1987,yes
648,23,Yes,travel_rarely,8,1,medical,4,0,2,1,laboratory_technician,3,single,3989.0,20586,1,,11,,1,0,5.0,2,3.0,5,1,2,2000,yes
649,35,No,,2,4,,1,0,2,1,research_scientist,4,,4930.0,13970,0,Yes,14,3.0,3,0,6.0,2,4.0,5,1,4,1988,yes
650,31,No,travel_frequently,24,1,technical_degree,4,1,3,2,manufacturing_director,4,single,5304.0,6670,2,,20,4.0,4,0,9.0,3,2.0,5,1,4,1992,yes
651,38,No,travel_rarely,6,2,other,4,1,2,1,laboratory_technician,3,married,3702.0,16376,1,No,11,3.0,2,1,5.0,3,3.0,5,0,4,1985,yes
652,35,No,,23,4,medical,2,0,1,1,laboratory_technician,3,married,2705.0,9696,0,,16,,2,1,6.0,2,4.0,5,0,3,1988,yes
653,40,No,,12,3,,2,1,3,2,healthcare_representative,1,,4448.0,10748,2,,12,3.0,2,1,15.0,3,3.0,7,7,7,1983,yes
654,27,No,travel_frequently,48,2,,48,1,3,1,laboratory_technician,4,single,2379.0,19826,0,Yes,14,3.0,3,0,6.0,3,2.0,5,0,2,1996,yes
655,41,No,,8,3,,3,1,3,2,sales_executive,2,,5304.0,26841,5,No,21,4.0,3,1,14.0,3,3.0,5,1,4,1982,yes
656,33,No,travel_rarely,15,4,marketing,2,0,3,2,sales_executive,3,single,5487.0,10410,1,No,14,3.0,2,0,,2,2.0,10,0,9,1990,no
657,49,No,,2,1,life_sciences,2,0,3,5,research_director,4,married,19132.0,13738,3,No,15,3.0,4,0,28.0,3,3.0,5,4,3,1974,no
658,36,No,non-travel,9,4,,1,0,4,1,laboratory_technician,2,,2810.0,9238,1,No,22,4.0,2,0,5.0,3,3.0,5,0,2,1987,yes
659,41,No,,3,3,life_sciences,3,0,2,2,sales_executive,2,divorced,8938.0,12227,2,,11,3.0,3,1,14.0,5,3.0,5,0,4,1982,no
660,29,No,,41,4,medical,41,1,2,1,research_scientist,1,single,2683.0,8489,1,No,14,3.0,2,0,5.0,3,1.0,5,0,4,1994,yes
661,31,No,non-travel,5,3,medical,2,0,3,2,manufacturing_director,1,,9936.0,3787,0,No,19,3.0,2,0,10.0,2,3.0,9,1,7,1992,yes
662,36,Yes,travel_rarely,9,4,life_sciences,3,0,2,1,sales_representative,1,single,2683.0,6986,7,No,23,4.0,2,0,,4,,5,0,3,1987,no
663,43,No,travel_rarely,2,2,medical,4,1,4,1,research_scientist,3,,2683.0,21923,1,No,12,3.0,4,2,6.0,3,2.0,5,1,4,1980,no
664,33,No,travel_frequently,18,3,life_sciences,18,1,4,2,sales_executive,1,married,5304.0,3193,2,No,19,,1,2,,3,3.0,5,1,3,1990,no
665,44,No,,1,5,marketing,2,1,3,2,sales_executive,1,,5454.0,4009,5,,21,4.0,3,1,9.0,2,2.0,4,1,3,1979,no
666,38,No,,29,5,life_sciences,4,1,3,2,laboratory_technician,4,single,5304.0,5456,1,No,11,3.0,4,0,10.0,2,3.0,10,9,9,1985,yes
667,50,No,,7,2,medical,2,1,2,5,research_director,3,divorced,18740.0,16701,5,,12,,4,1,,2,2.0,27,13,8,1973,no
668,59,No,travel_frequently,1,1,,1,1,2,2,sales_executive,3,single,5473.0,24668,7,No,11,,4,0,20.0,2,2.0,4,1,3,1964,no
669,40,No,travel_frequently,1,4,life_sciences,3,0,2,4,healthcare_representative,2,married,13503.0,14115,1,No,22,4.0,4,1,22.0,3,2.0,22,11,11,1983,no
670,54,No,travel_rarely,2,4,technical_degree,1,1,3,3,research_director,3,,13549.0,24001,9,No,12,3.0,1,1,16.0,5,1.0,4,0,3,1969,no
671,50,No,,47,3,,1,1,3,5,research_director,2,,18172.0,9755,3,Yes,19,3.0,1,0,28.0,1,2.0,8,0,7,1973,yes
672,54,No,non-travel,26,3,,4,1,4,4,manager,4,single,15341.0,13871,2,,12,,3,0,,3,3.0,5,4,4,1969,yes
673,24,No,,18,1,life_sciences,2,0,3,1,laboratory_technician,3,married,2774.0,13257,0,No,12,3.0,3,1,,2,3.0,5,1,2,1999,yes
674,37,No,travel_rarely,3,3,life_sciences,3,0,3,3,sales_executive,4,,10007.0,14506,2,No,12,3.0,1,0,,3,3.0,5,1,3,1986,yes
675,30,No,travel_rarely,2,1,,2,0,2,1,laboratory_technician,4,single,2683.0,11162,0,No,13,3.0,4,0,6.0,3,3.0,5,1,2,1993,yes
676,34,No,travel_frequently,10,4,,10,1,3,1,sales_representative,3,,2683.0,11314,6,No,18,3.0,4,1,,3,3.0,4,1,2,1989,no
677,57,No,travel_rarely,24,2,,3,0,4,3,healthcare_representative,4,divorced,9439.0,23402,3,,16,3.0,2,1,12.0,2,1.0,5,1,4,1966,yes
678,38,No,travel_rarely,1,4,life_sciences,1,1,2,2,sales_executive,4,single,5304.0,12930,4,,22,,3,0,12.0,2,4.0,8,0,7,1985,no
679,41,Yes,travel_rarely,20,2,marketing,2,1,3,1,sales_representative,2,,2683.0,21728,1,Yes,22,4.0,4,0,4.0,5,2.0,4,0,2,1982,yes
680,42,No,,21,2,,3,1,3,2,manufacturing_director,3,divorced,5265.0,16439,2,,16,3.0,2,1,11.0,5,3.0,5,0,2,1981,no
681,34,No,,10,4,,4,0,3,1,research_scientist,3,divorced,3815.0,5972,1,Yes,17,3.0,4,1,,4,4.0,5,2,0,1989,yes
682,30,Yes,,26,4,,3,1,2,2,sales_executive,1,,5304.0,22967,5,,15,3.0,3,0,9.0,5,2.0,6,0,1,1993,yes
683,29,Yes,travel_rarely,13,1,medical,13,0,2,1,research_scientist,4,single,2389.0,14961,1,,13,3.0,3,0,4.0,3,,4,0,1,1994,yes
684,32,No,,4,2,,3,1,3,1,sales_representative,2,married,2683.0,20990,2,No,11,,1,1,,5,3.0,4,1,2,1991,no
685,25,No,,5,2,life_sciences,2,0,4,2,healthcare_representative,1,,4000.0,18384,1,No,12,3.0,4,2,6.0,2,3.0,6,1,5,1998,yes
686,53,No,,3,4,,3,0,3,4,research_director,3,married,17584.0,21016,3,Yes,16,3.0,4,3,21.0,5,2.0,5,1,3,1970,yes
687,26,No,,11,2,medical,1,0,3,2,healthcare_representative,1,married,5304.0,22722,1,,13,3.0,3,1,5.0,3,3.0,5,3,3,1997,yes
688,28,No,,8,2,,4,1,3,1,research_scientist,4,,2683.0,4488,1,No,21,4.0,4,0,,3,3.0,5,0,2,1995,yes
689,28,No,travel_rarely,16,2,medical,2,0,4,2,healthcare_representative,1,single,5661.0,4824,0,,19,3.0,3,0,9.0,2,3.0,8,0,7,1995,yes
690,58,No,,1,4,life_sciences,4,0,1,2,healthcare_representative,3,divorced,5304.0,17056,2,Yes,13,3.0,4,1,,2,3.0,5,1,2,1965,yes
691,27,No,travel_rarely,5,3,,3,1,3,1,research_scientist,2,single,2683.0,20938,1,,12,3.0,2,0,4.0,2,,4,1,2,1996,yes
692,54,No,travel_frequently,20,4,life_sciences,4,1,3,2,research_scientist,3,,4869.0,16885,3,,12,,4,0,20.0,4,2.0,4,0,3,1969,no
693,40,No,travel_rarely,45,2,,45,0,1,2,sales_executive,4,married,5304.0,13273,2,,22,4.0,3,3,,2,2.0,4,0,2,1983,yes
694,29,No,non-travel,2,3,life_sciences,4,0,3,2,sales_executive,3,,4649.0,16928,1,,14,,1,1,,3,2.0,4,0,2,1994,yes
695,50,No,travel_rarely,10,3,,4,0,2,3,healthcare_representative,4,,10496.0,2755,6,No,15,3.0,4,0,20.0,2,3.0,4,1,3,1973,no
696,24,Yes,travel_rarely,1,1,technical_degree,1,1,3,1,sales_representative,2,single,2683.0,21972,1,Yes,16,3.0,2,0,6.0,4,3.0,5,1,4,1999,yes
697,30,No,,37,3,,37,0,3,1,laboratory_technician,4,married,2683.0,16734,4,,15,3.0,3,1,9.0,3,1.0,5,1,4,1993,no
698,34,No,,2,4,,4,0,2,1,research_scientist,3,,2768.0,8416,3,,12,3.0,3,1,14.0,3,3.0,7,5,7,1989,yes
699,33,Yes,travel_rarely,10,1,,1,0,1,1,laboratory_technician,4,divorced,3408.0,6705,7,No,13,3.0,1,3,8.0,2,3.0,4,1,3,1990,no
700,36,No,non-travel,30,4,medical,2,0,3,3,sales_executive,4,single,10007.0,15318,1,,14,3.0,4,0,,3,2.0,10,9,7,1987,yes
701,41,No,non-travel,10,2,,4,0,3,2,sales_executive,4,single,5304.0,13430,7,No,14,3.0,4,0,,3,3.0,14,1,10,1982,yes
702,39,No,travel_frequently,8,1,,3,1,3,1,laboratory_technician,3,married,3755.0,17872,1,No,11,3.0,1,1,,3,3.0,8,0,7,1984,yes
703,26,No,travel_rarely,28,2,marketing,1,0,3,2,sales_executive,2,married,5304.0,7428,1,,20,4.0,4,2,,5,4.0,5,1,4,1997,yes
704,24,Yes,travel_frequently,7,3,,1,1,3,1,laboratory_technician,3,,2683.0,14168,1,,16,3.0,4,1,6.0,4,3.0,6,1,2,1999,yes
705,27,No,,6,4,,1,1,2,1,research_scientist,3,divorced,2187.0,5013,0,No,12,3.0,3,2,6.0,5,2.0,5,0,3,1996,yes
706,27,Yes,travel_rarely,2,1,marketing,3,0,3,1,sales_representative,1,divorced,2683.0,16346,0,No,11,3.0,2,1,5.0,3,3.0,4,0,2,1996,yes
707,50,Yes,,8,2,technical_degree,2,0,3,2,sales_executive,3,married,5304.0,23452,3,,14,3.0,1,1,18.0,4,3.0,4,1,3,1973,no
708,23,No,travel_rarely,49,1,,2,0,3,1,laboratory_technician,1,,2683.0,4344,1,No,14,3.0,4,1,5.0,2,4.0,4,0,2,2000,yes
709,39,No,travel_rarely,24,3,,3,1,4,2,human_resources,2,,5304.0,18767,9,,15,3.0,3,1,,3,1.0,8,3,6,1984,no
710,52,No,non-travel,19,4,medical,4,0,3,1,research_scientist,4,,4258.0,26589,0,No,18,3.0,1,1,,3,3.0,4,1,2,1971,yes
711,26,Yes,,8,3,,4,0,2,2,sales_executive,1,single,5326.0,3064,6,No,17,3.0,3,0,,2,2.0,4,1,2,1997,yes
712,54,No,,19,4,,4,1,3,2,manufacturing_director,1,divorced,5485.0,22670,9,Yes,11,,2,2,,4,3.0,5,1,4,1969,yes
713,37,No,travel_rarely,10,1,life_sciences,4,1,3,1,research_scientist,1,divorced,2782.0,19905,0,Yes,13,3.0,2,2,,3,2.0,5,4,3,1986,no
714,50,No,travel_rarely,2,3,,3,0,3,4,research_director,3,,17639.0,6881,5,,16,3.0,4,0,,3,3.0,4,0,3,1973,no
715,42,No,,1,2,life_sciences,4,1,2,2,manufacturing_director,4,married,6062.0,4051,9,,13,3.0,4,1,8.0,4,3.0,4,0,2,1981,no
716,38,No,travel_frequently,12,3,,1,0,2,2,healthcare_representative,1,,6288.0,4284,2,,15,3.0,3,1,,3,2.0,4,1,2,1985,no
717,25,No,travel_rarely,2,1,medical,1,0,4,1,research_scientist,1,single,3424.0,21632,7,No,13,3.0,3,0,,3,2.0,4,0,1,1998,no
718,32,No,,8,2,,3,1,4,2,research_scientist,3,married,5304.0,22162,5,,12,3.0,3,1,9.0,3,2.0,5,1,3,1991,yes
719,25,No,,3,1,,3,0,3,2,sales_executive,1,,4194.0,14363,1,Yes,18,3.0,4,0,5.0,3,3.0,5,0,3,1998,yes
720,42,No,,3,3,,3,1,4,2,laboratory_technician,4,married,5304.0,23726,2,Yes,13,3.0,2,1,17.0,1,2.0,5,1,3,1981,yes
721,33,No,,3,2,human_resources,4,0,3,1,human_resources,2,divorced,2683.0,22650,3,Yes,11,3.0,3,1,,4,4.0,4,0,3,1990,no
722,29,No,travel_rarely,7,1,medical,1,1,2,1,laboratory_technician,4,,2532.0,6054,6,No,14,3.0,3,3,8.0,5,3.0,4,0,3,1994,no
723,38,No,non-travel,10,3,,3,1,3,2,sales_executive,4,,5666.0,19899,1,Yes,13,3.0,2,0,6.0,1,3.0,5,1,3,1985,yes
724,45,No,travel_rarely,1,4,,4,1,3,1,laboratory_technician,4,divorced,2683.0,11005,3,No,14,,4,2,8.0,2,3.0,5,0,2,1978,no
725,31,No,travel_frequently,1,1,,3,1,3,2,manufacturing_director,1,,5304.0,11275,1,No,12,3.0,3,1,4.0,1,3.0,4,0,3,1992,no
726,22,No,,8,1,life_sciences,2,0,1,1,laboratory_technician,1,,2683.0,6881,1,,15,3.0,1,1,4.0,3,2.0,4,1,1,2001,yes
727,59,No,travel_rarely,2,3,,3,1,2,4,manufacturing_director,4,,13726.0,21829,3,,13,3.0,1,0,,4,3.0,5,4,3,1964,no
728,45,No,,11,2,,4,1,3,4,manager,4,married,15341.0,5404,3,No,13,3.0,2,1,26.0,4,4.0,9,1,1,1978,no
729,45,No,travel_rarely,24,4,,2,0,3,1,human_resources,2,,2683.0,8318,1,No,16,3.0,1,0,,3,3.0,6,0,4,1978,yes
730,37,No,travel_rarely,3,3,,4,1,3,2,healthcare_representative,2,,4107.0,13848,3,No,15,3.0,1,0,8.0,3,2.0,4,0,1,1986,yes
731,26,No,,26,1,medical,1,1,2,1,research_scientist,3,,2683.0,25265,1,No,13,3.0,3,2,,5,3.0,5,1,3,1997,no
732,26,No,,1,2,medical,1,0,2,1,laboratory_technician,1,married,2683.0,11141,1,No,16,3.0,1,2,6.0,2,3.0,5,1,3,1997,yes
733,28,No,,42,1,,42,0,2,1,research_scientist,2,married,2683.0,19911,0,No,17,3.0,1,0,,2,1.0,5,0,4,1995,yes
734,24,No,,24,3,medical,4,0,3,1,laboratory_technician,2,single,3597.0,6409,8,No,22,4.0,4,0,6.0,2,3.0,4,1,2,1999,no
735,30,No,travel_rarely,10,3,marketing,3,0,2,2,sales_executive,3,married,5304.0,2706,1,No,18,3.0,1,1,,3,3.0,10,1,4,1993,no
736,43,Yes,,9,3,,1,1,1,2,sales_executive,3,single,5304.0,9489,8,No,13,,2,0,7.0,2,2.0,4,1,3,1980,yes
